video_id,video_url,titre,chaine,publie_le,categorie_id,description,nb_vues,nb_likes,nb_commentaires,duree_iso,duree_secondes,langue,thematique
Q2VL66b4bI8,https://www.youtube.com/watch?v=Q2VL66b4bI8,Derivative dy/dx | Calculus problem.,Jacob Sichamba Online Math,2024-06-06T19:59:05Z,22,,64119,963,24,PT2M13S,133,en,mathematiques
oEvz0jc_0XI,https://www.youtube.com/watch?v=oEvz0jc_0XI,Mathematical Induction,Tambuwal Maths Class,2022-07-28T11:30:26Z,27,,100947,1631,63,PT10M4S,604,en,mathematiques
2DP1K6WBGZw,https://www.youtube.com/watch?v=2DP1K6WBGZw,008 – ALEVEL PURE MATHEMATICS| CURVE SKETCHING FOR RATIONAL FUNCTIONS| FOR SENIOR 5 & 6,Rowa E-learning Platform,2021-08-24T09:55:39Z,27,"In this video, I take you through the entire topic of curve sketching for rational functions. 
You will be able to learn how to sketch curves for:
-Rational functions with factorizable denominator and horizontal asymptote.
-Rational functions with factorizable denominator but no turning points.
-Rat",52847,583,86,PT1H42M17S,6137,en,mathematiques
sOcxEr0KIQM,https://www.youtube.com/watch?v=sOcxEr0KIQM,June 2022 A Level Pure Mathematics Solutions   Part 1 of 3   Statistics   Mechanics   Cameroon GCE,GCE Panel,2023-02-12T23:55:22Z,27,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA/join

Subscribe Now: https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA?sub_confirmation=1 

GCE Maths Panel Website Home Page: https://gcemathspanel.blogspot.com/
Online Classes Page: 

Past Que",2952,91,20,PT34M16S,2056,en,mathematiques
7FdYu2ioIGY,https://www.youtube.com/watch?v=7FdYu2ioIGY,A Nice Math Olympiad Exponential Equation 3^x = X^9,MrMath,2023-12-23T04:15:06Z,22,"A Nice Exponential Equation 3^x = X^9 How to Solve Math Olympiad Question 3^x = X^9 Exponential Equation? What is the value of x? Find the value of x? Solving Math Olympiad Question A Nice Exponential Equation 3^x = X^9

In this video, we'll show you How to Solve Math Olympiad Question A Nice Expone",3298609,24514,807,PT2M34S,154,en,mathematiques
MddK3AG-rDA,https://www.youtube.com/watch?v=MddK3AG-rDA,GCE A Level Maths P2 - June 2019(Cameroon),GCE Panel,2020-03-16T08:31:11Z,27,"GCE Maths Panel | Cameroon
O Level and A Level Maths Past Questions and Answers

https://youtu.be/MddK3AG-rDA
watch papaer 1 and 2 and many more. please subsribe
gcemathspanel@gmail.com",28652,429,73,PT47M37S,2857,en,mathematiques
TH8heFKsb_4,https://www.youtube.com/watch?v=TH8heFKsb_4,GCE A Level Math Correction June 2021 P2 ATC Technical,GCE Panel,2022-03-13T21:01:18Z,27,"GCE Maths Panel Website HomePage: https://gcemathspanel.blogspot.com/
Preps Webpage:  https://gcepreps.blogspot.com/

Playlists: 
[0] GCE O Level Maths Complete Preparation - https://www.youtube.com/watch?v=0-2NNFSrbJI&list=PLL17D5V4HWuG1Yct6jdgdyVZ3QsFc2aBg
[1] GCE O-Level Maths Corrections: https:",734,19,9,PT1H5M41S,3941,en,mathematiques
7HAa6YO90Dw,https://www.youtube.com/watch?v=7HAa6YO90Dw,GCE A Level Maths - June 2021 Paper 1 Correction,GCE Panel,2021-08-19T03:18:31Z,27,"Subscribe Now: https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA?sub_confirmation=1 

GCE Maths Panel Website HomePage: https://gcemathspanel.blogspot.com/
Online Classes Page: https://sites.google.com/view/gcemathspanelclassesonline

Playlists: 
[0] GCE O Level Maths Complete Preparation - h",5092,94,10,PT1H4M19S,3859,en,mathematiques
-tc7v4NuQPI,https://www.youtube.com/watch?v=-tc7v4NuQPI,GCE A Level Maths P1 - June 2019 (Cameroon),GCE Panel,2020-03-08T17:54:23Z,27,"Cameroon GCE Maths Panel 
Answered in 40 Minutes only  
https://youtu.be/-tc7v4NuQPI

GCE Maths Panel  (Cameroon) is a team of certified teachers and markers in Maths A level and O Level, Add maths and further maths Mechanics and statistics whose objective is to promote Maths studies, ease work, pre",10228,114,19,PT42M34S,2554,en,mathematiques
OJnvBuGv31Y,https://www.youtube.com/watch?v=OJnvBuGv31Y,Math Statistics paper 3 | 2021 | GCE A level| Cameroon | Complete | Pure Math Statistics| GCE Math P,GCE Panel,2022-03-21T19:27:31Z,27,"Subscribe Now: https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA?sub_confirmation=1 

GCE Maths Panel Website HomePage: https://gcemathspanel.blogspot.com/
Online Classes Page: https://gcepreps.blogspot.com

Playlists: 
[0] GCE O Level Maths Complete Preparation - https://www.youtube.com/watc",8218,140,23,PT1H5M29S,3929,en,mathematiques
xVLVEjhg3Dw,https://www.youtube.com/watch?v=xVLVEjhg3Dw,CORRECTION OF GCE 2024 P2 A LEVEL PHYSICS SECTION A. #PhysicsLessons,HUMBLE MAK ACADEMY ,2025-05-20T02:31:31Z,22,"Humble Mak Academy – Making Complex Subjects Simple! 🎓📚
Humble Mak Academy is an educational YouTube channel dedicated to helping students understand and master complex subjects with ease. Our content is designed to break down difficult concepts into simple, clear, and easy-to-follow explanations, e",1649,68,5,PT38M2S,2282,en,mathematiques
6il4bC1ptsM,https://www.youtube.com/watch?v=6il4bC1ptsM,ADVANCED LEVEL PHYSICS//DATA ANALYSIS //CAMEROON GCE JUNE 2025// Q7 P2// SOLUTION..🎇, (MDLFA)MATHEMATICS DREAM-LAND FOR AFRICA 🌍 ,2025-12-11T14:47:45Z,22,"Welcome to MDLFA – Mathematics Dreamland for Africa!
In this video, we solve Advanced Level Physics – Data Analysis (Question 7) from the Cameroon GCE June 2025 Paper 2.
This lesson breaks down the full solution step-by-step, showing you how to analyze data, plot graphs, determine gradients, and int",743,23,5,PT31M14S,1874,en,mathematiques
1_w-T0N0GNo,https://www.youtube.com/watch?v=1_w-T0N0GNo,2022 Pure Maths Mechanics Paper 3 Question 1 | Cameroon GCE A Level | GCE Panel Solutions | Guides,GCE Panel,2023-01-28T20:00:12Z,27,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA/join

Subscribe Now: https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA?sub_confirmation=1 

GCE Maths Panel Website HomePage: https://gcemathspanel.blogspot.com/
Online Classes Page: 
https://ww",2890,62,8,PT6M26S,386,en,mathematiques
hKTGyZBch9s,https://www.youtube.com/watch?v=hKTGyZBch9s,GCE A Level Further Maths P1A   June 2019,GCE Panel,2020-07-07T16:03:51Z,27,"GCE Maths Panel | O Level and A Level Maths Past Questions and Answers
Watch Questions 11 - 20",1171,20,9,PT3M53S,233,en,mathematiques
aoVmHubaGQ4,https://www.youtube.com/watch?v=aoVmHubaGQ4,2015 Maths | Q1 - 2| GCE A Level| Paper 2 | Pure Math Mechanics | Statistics | Cameroon | GCE Panel,GCE Panel,2022-06-19T16:00:13Z,27,"Subscribe Now: https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA?sub_confirmation=1 

GCE Maths Panel Website Homepage: https://gcemathspanel.blogspot.com/

Complete Solution Here: https://gcemathspanel.blogspot.com/p/gce-level-math-solution-p2-june-2015.html

Join this channel to get access ",3764,75,18,PT13M47S,827,en,mathematiques
ecCIGlj3JT4,https://www.youtube.com/watch?v=ecCIGlj3JT4,GCE A Level 2022 Pure Maths with Mechanics sol,eSUKUL,2023-04-22T09:30:06Z,22,This is a solution to Past GCE A level Pure Mathematics with Mechanics Paper 3. Aimed at helping GCE candidates efficiently prepare for the written session.,5572,234,30,PT44M21S,2661,en,mathematiques
zygcvfrdPFk,https://www.youtube.com/watch?v=zygcvfrdPFk,"2022 Paper 2, Matrices exam question.",Jacob Sichamba Online Math,2023-05-01T01:50:18Z,22,,84679,2509,120,PT5M42S,342,en,mathematiques
OvJvKnp7hDo,https://www.youtube.com/watch?v=OvJvKnp7hDo,June 2022 A Level Pure Mathematics Solutions   Part 2 of 3   Statistics   Mechanics   Cameroon GCE,GCE Panel,2023-02-12T23:51:56Z,27,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA/join

Subscribe Now: https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA?sub_confirmation=1 

GCE Maths Panel Website HomePage: https://gcemathspanel.blogspot.com/
Online Classes Page: https://sit",3085,50,5,PT29M10S,1750,en,mathematiques
t6jaWDk3i1s,https://www.youtube.com/watch?v=t6jaWDk3i1s,CORRECTION OF GCE ADVANCED LEVEL PHYSICS P2 || SECTION A,HUMBLE MAK,2025-11-28T19:03:35Z,27,"Master Kirchoff Laws and it's applications 

https://youtu.be/q9m9tIxMCGQ?si=3vZ2P8QdY3pZVrj0


This video simply presents a deailed solution of the cameroon advanced level GCE physics section p2, june 2025 with so many hints and power points. you can find more anout My channel below.

🔥 Stop strugg",787,39,8,PT43M44S,2624,en,mathematiques
31W6lAN4fOo,https://www.youtube.com/watch?v=31W6lAN4fOo,Littoral Mock 2022 Math Paper 2 Section A Correction,GCE Panel,2022-04-27T21:45:34Z,27,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA/join

Subscribe Now: https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA?sub_confirmation=1 

GCE Maths Panel Website HomePage: https://gcemathspanel.blogspot.com",2072,35,8,PT47M5S,2825,en,mathematiques
SRI2DEPNgUI,https://www.youtube.com/watch?v=SRI2DEPNgUI,Immunité et système immunitaire - SVT - 3e - Les Bons Profs,Les Bons Profs,2018-05-03T09:00:02Z,27,"Un rappel de cours de 3e sur le corps humain et la santé avec l'immunité et le système immunitaire.

Où nous trouver ?

SITE DE REVISIONS LES BONS PROFS ► https://www.lesbonsprofs.com/

CHAINE LES BONS PROFS SUPERIEUR ► https://www.youtube.com/channel/UCFdxIWBWur1fR_hp30HMKRA

FACEBOOK ► https://www",369112,6832,176,PT3M22S,202,fr,svt_sciences
2ezcDb9ONLw,https://www.youtube.com/watch?v=2ezcDb9ONLw,Les chromosomes et l'ADN : observations microscopiques - SVT - 3e - les Bons Profs,Les Bons Profs,2017-10-12T13:59:03Z,27,"Retrouve l'intégralité de nos vidéos et entraîne toi sur notre site https://www.lesbonsprofs.com

Où nous trouver ?

SITE DE REVISIONS LES BONS PROFS ► https://www.lesbonsprofs.com/

CHAINE LES BONS PROFS SUPERIEUR ► https://www.youtube.com/channel/UCFdxIWBWur1fR_hp30HMKRA

FACEBOOK ► https://www.fa",353007,6087,219,PT3M33S,213,fr,svt_sciences
y9ynRsAJs5E,https://www.youtube.com/watch?v=y9ynRsAJs5E,"Cours - Troisième - SVT : La fermentation, un autre moyen de se procurer de l'énergie / Exemples",Ecoles Au Senegal,2020-05-26T21:31:41Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",50374,1471,52,PT9M27S,567,fr,svt_sciences
1xdYAIaRFwo,https://www.youtube.com/watch?v=1xdYAIaRFwo,LA MITOSE - 3ème (Collège) - Ton cours de SVT en moins de 5 minutes,L'ardoise,2022-11-06T18:30:48Z,27,"Aujourd’hui nous allons voir le chapitre de SVT  «La mitose » en moins de 5 minutes. 

Le cours sur « La mitose (division cellulaire) » s’adresse tout particulièrement aux élèves de 3ème (troisième, collège) mais peut également convenir à toute personne intéressée par ce cours de SVT.

La création d",183391,6106,251,PT4M14S,254,fr,svt_sciences
OzkUbwZDy7I,https://www.youtube.com/watch?v=OzkUbwZDy7I,"Exercices - Troisième - SVT : La fermentation, un autre moyen de se procurer de l'énergie /M. Diallo",Ecoles Au Senegal,2020-10-16T17:27:52Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",45017,911,20,PT6M20S,380,fr,svt_sciences
A0TCW1wewWY,https://www.youtube.com/watch?v=A0TCW1wewWY,Exercices - Troisième - SVT : La respiration chez l'espèce humaine / Suite 3 et fin / M. Diallo,Ecoles Au Senegal,2020-08-27T19:21:14Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",35179,621,35,PT10M40S,640,fr,svt_sciences
enWszfKJODY,https://www.youtube.com/watch?v=enWszfKJODY,Révision SVT 3ème direct,Ecoles au Burkina,2025-05-26T10:19:59Z,22,BONNE REVISION A TOUS,3675,57,9,PT1H23M26S,5006,fr,svt_sciences
FiNXZk4fSsc,https://www.youtube.com/watch?v=FiNXZk4fSsc,Cours - Troisième - SVT : Le système nerveux / introduction,Ecoles Au Senegal,2020-04-19T17:17:50Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",121545,3438,124,PT12M18S,738,fr,svt_sciences
u76PG0tp7Nw,https://www.youtube.com/watch?v=u76PG0tp7Nw,La digestion - SVT - Collège - Les Bons Profs,Les Bons Profs,2024-09-18T08:00:38Z,27,"Retrouvez TOUTES les vidéos de SVT sur notre site https://www.lesbonsprofs.com/

Où nous trouver ?

SITE DE REVISIONS LES BONS PROFS ► https://www.lesbonsprofs.com/

CHAINE LES BONS PROFS SUPERIEUR ► https://www.youtube.com/channel/UCFdx...

FACEBOOK ► https://www.facebook.com/Les-Bons-Pro...

T",21379,362,19,PT3M31S,211,fr,svt_sciences
dAepnlBuzrk,https://www.youtube.com/watch?v=dAepnlBuzrk,Comment avoir 20/20 en Révisant la Veille ?,MrDreamax,2024-05-30T18:02:18Z,27,"🎁 • Atelier gratuit sur comment devenir totalement libre grâce à la création de contenu en 2025 même si tu pars de 0 (sans quitter tes études ou ton job) : https://www.mydreamax.com/atelier-gratuit

📩 • Pour me contacter : contact@mydreamax.com

Copyright 2025 ©MyDreamax | Tous droits réservés",1541333,80065,3587,PT13M14S,794,fr,svt_sciences
af3iNkB2bjQ,https://www.youtube.com/watch?v=af3iNkB2bjQ,COURS 1 - SVT - 3EME - ORGANISATION DU SYSTEME NERVEUX,Mbacké Maths,2024-10-28T20:00:06Z,27,,7625,141,6,PT5M58S,358,fr,svt_sciences
5XpwtP2PUGw,https://www.youtube.com/watch?v=5XpwtP2PUGw,Cours - Troisième - SVT : Géologie / La tectonique des plaques,Ecoles Au Senegal,2020-06-11T20:24:33Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",187451,4755,154,PT10M19S,619,fr,svt_sciences
2JH6smFUoew,https://www.youtube.com/watch?v=2JH6smFUoew,Cours - Troisième - SVT : L'appareil respiratoire,Ecoles Au Senegal,2020-05-30T17:48:54Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",40969,860,24,PT14M43S,883,fr,svt_sciences
RJDbOGivonA,https://www.youtube.com/watch?v=RJDbOGivonA,Exercices - Troisième - SVT : La respiration chez l'espèce humaine / Suite 1 / M. Diallo,Ecoles Au Senegal,2020-08-27T17:48:35Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",34893,621,19,PT5M27S,327,fr,svt_sciences
d8sSVcRwaqg,https://www.youtube.com/watch?v=d8sSVcRwaqg,Les neurones et la communication nerveuse - SVT - 3e - Les Bons Profs,Les Bons Profs,2018-02-11T09:00:02Z,27,"Retrouve l'intégralité de nos vidéos et entraîne toi sur notre site https://www.lesbonsprofs.com

Où nous trouver ?

SITE DE REVISIONS LES BONS PROFS ► https://www.lesbonsprofs.com/

CHAINE LES BONS PROFS SUPERIEUR ► https://www.youtube.com/channel/UCFdxIWBWur1fR_hp30HMKRA

FACEBOOK ► https://www.fa",114332,2072,76,PT3M16S,196,fr,svt_sciences
vMMY5FV30jk,https://www.youtube.com/watch?v=vMMY5FV30jk,Cours - Troisième - SVT : Le phénomène énergétique accompagnant la respiration,Ecoles Au Senegal,2020-05-29T23:03:09Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",30074,853,31,PT10M42S,642,fr,svt_sciences
XN7MLVojMtg,https://www.youtube.com/watch?v=XN7MLVojMtg,corrigé épreuve de SVTEEHB au BEPC 2022,eSUKUL Fr,2023-05-16T04:39:04Z,27,corrigé épreuve de SVTEEHB au BEPC 2022,3934,67,14,PT22M36S,1356,fr,svt_sciences
j_Ilg2BmC0s,https://www.youtube.com/watch?v=j_Ilg2BmC0s,Comment j’apprends 10 pages de cours en 30 minutes ? ,Fafaa en Droit,2025-10-21T18:42:24Z,22,"Lien vers mon livre Le Code de l’Apprentissage en droit : https://www.fafaaendroitlivres.com

Dans cette vidéo je t’explique comment apprendre 10 pages de ton cours (voire plus) en seulement 30 minutes.
La clé c’est une méthode en 4 étapes à suivre. Je t’explique tout dans cette vidéo.

#études #etu",343338,14904,293,PT7M,420,fr,svt_sciences
ck-cAQRqp1E,https://www.youtube.com/watch?v=ck-cAQRqp1E,Comment Apprendre 10x Plus Vite que 90% des Étudiants.(7 MÉTHODES scientifique),Un-Pas-De-Plus,2025-05-02T08:59:01Z,27,"Découvre dans cette vidéo comment étudier facilement et efficacement grâce à 7méthodes validées par la science : de l’active recall à la technique Feynman, en passant par la Pomodoro et la répétition espacée. Que tu sois lycéen en galère de révisions, étudiant en fac, jeune pro débordé, curieux en q",311649,9465,82,PT4M16S,256,fr,svt_sciences
uoCvHaCCKSs,https://www.youtube.com/watch?v=uoCvHaCCKSs,Comment BIEN Reviser,Milan,2024-11-27T20:28:06Z,26,"salut à tous, j'espère que la video vous plaira",156168,7826,109,PT4M56S,296,fr,svt_sciences
j2WDShV3uaA,https://www.youtube.com/watch?v=j2WDShV3uaA,Comment MÉMORISER tous tes cours FACILEMENT grâce à 4 techniques efficaces,Études Efficaces,2021-04-22T17:47:40Z,27,"⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇
💡Boost ta mémoire avec l'application Ginkgo Memory: https://www.ginkgoacademy.com/fr/memory
Jusqu’à -70% avec le code ETUDESEFFICACES

------
Cette vidéo s'adresse aux étudiants au cégep qui souhaitent réussir leurs études sans stress! 

Dans cette vidéo tu vas connaître : 
- C",1505859,51171,1420,PT9M26S,566,fr,svt_sciences
